Date,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth,Utils,Other,Real_Rate,RF_Monthly,Inflation,VIX,Mkt_RF
1974-08-01,-0.102,-0.06709999999999999,-0.1016,-0.08650000000000001,-0.0493,-0.0003,-0.1308,-0.0806,-0.08689999999999999,-0.10640000000000001,-0.006170385395537497,0.006,0.012170385395537497,,-0.09390000000000001
1974-09-01,-0.1206,-0.1298,-0.12869999999999998,-0.0797,-0.16829999999999998,-0.0381,-0.12269999999999999,-0.15560000000000002,-0.0132,-0.09630000000000001,-0.005928056112224573,0.008100000000000001,0.014028056112224574,,-0.11789999999999999
1974-10-01,0.157,0.045,0.1606,0.2078,0.1471,0.1085,0.1,0.2959,0.13019999999999998,0.2018,-0.0028051383399209026,0.0051,0.007905138339920903,,0.1611
1974-11-01,-0.038599999999999995,-0.0479,-0.059000000000000004,-0.0429,-0.049400000000000006,-0.030699999999999998,-0.0575,-0.0123,-0.0015,-0.0281,-0.004403921568627416,0.0054,0.009803921568627416,,-0.0453
1974-12-01,-0.0051,-0.0409,-0.0444,0.0084,-0.0524,0.015700000000000002,-0.0336,-0.0332,-0.0083,-0.0431,-0.0007669902912620444,0.006999999999999999,0.007766990291262044,,-0.0344
1975-01-01,0.1873,0.2152,0.1451,0.0676,0.15289999999999998,0.1109,0.2597,-0.0075,0.1883,0.1793,-0.001907129094412402,0.0058,0.007707129094412402,,0.1367
1975-02-01,0.0404,0.0499,0.0802,0.0227,0.1317,0.051500000000000004,0.051699999999999996,0.1607,0.0088,0.0287,-0.0014361376673041864,0.0043,0.005736137667304186,,0.0556
1975-03-01,0.0716,0.0662,0.050499999999999996,-0.0232,0.009899999999999999,-0.0088,0.1076,0.0129,-0.013300000000000001,0.0414,0.0002977186311787852,0.0040999999999999995,0.0038022813688212143,,0.026600000000000002
1975-04-01,0.0302,0.0408,0.0956,0.0725,0.0557,-0.0096,0.0259,0.006500000000000001,-0.0163,0.0326,0.0006121212121211047,0.0044,0.0037878787878788955,,0.042199999999999994
1975-05-01,0.052199999999999996,0.026000000000000002,0.027999999999999997,0.1207,0.0592,0.0355,0.0401,0.0653,0.08539999999999999,0.0572,0.002513207547169701,0.0044,0.0018867924528302993,,0.052000000000000005
1975-06-01,0.0528,0.1024,0.0354,0.065,0.0231,0.0405,0.0745,0.0096,0.1074,0.059500000000000004,-0.0034329566854991375,0.0040999999999999995,0.007532956685499137,,0.0487
1975-07-01,-0.0538,-0.0202,-0.0591,-0.0425,-0.0942,-0.0421,-0.0747,-0.12029999999999999,-0.048,-0.0613,-0.004545794392523255,0.0048,0.009345794392523255,,-0.066
1975-08-01,-0.0313,-0.0348,-0.0078000000000000005,-0.0088,-0.0296,-0.0354,-0.0033,-0.0332,-0.0123,-0.051399999999999994,0.001096296296296235,0.0048,0.0037037037037037646,,-0.028399999999999998
1975-09-01,-0.024399999999999998,-0.0245,-0.0582,-0.011699999999999999,-0.0085,-0.0127,-0.0354,-0.0652,-0.0098,-0.0632,-0.0020800738007379074,0.0053,0.007380073800737907,,-0.0426
1975-10-01,0.1058,0.0891,0.0571,-0.0134,0.084,0.0682,0.0992,0.1067,0.0655,0.0391,0.00010549450549452583,0.005600000000000001,0.005494505494505475,,0.053200000000000004
1975-11-01,0.0409,0.0327,0.0297,-0.016399999999999998,0.0506,0.042800000000000005,0.0466,0.0513,0.0316,0.0358,-0.003185974499089188,0.0040999999999999995,0.007285974499089187,,0.0265
1975-12-01,-0.0149,-0.0045000000000000005,-0.013600000000000001,0.0009,-0.0126,-0.0012,-0.0304,-0.0636,0.013500000000000002,-0.0026,-0.0006249547920435241,0.0048,0.005424954792043524,,-0.016
1976-01-01,0.1094,0.1564,0.1685,0.0848,0.18289999999999998,0.0949,0.08990000000000001,0.0774,0.08310000000000001,0.1293,0.0011028776978417483,0.004699999999999999,0.003597122302158251,,0.1215
1976-02-01,-0.0109,0.0387,0.0173,-0.0316,0.0115,0.0354,0.046799999999999994,-0.06559999999999999,-0.0355,0.0318,0.001607885304659426,0.0034000000000000002,0.0017921146953405742,,0.0031
1976-03-01,0.0072,0.0354,0.0113,0.0722,0.029300000000000003,0.005699999999999999,0.0344,0.0654,0.014499999999999999,0.02,0.0022110912343469256,0.004,0.0017889087656530744,,0.0232
1976-04-01,-0.0166,0.018500000000000003,-0.014199999999999999,0.021400000000000002,-0.0341,0.0172,-0.0467,-0.0431,0.0063,-0.015600000000000001,0.0024142857142857204,0.0042,0.0017857142857142794,,-0.0149
1976-05-01,-0.0217,-0.0313,-0.012199999999999999,0.0553,0.0049,-0.028999999999999998,-0.057699999999999994,-0.0282,-0.0147,-0.0171,-0.0016475935828877217,0.0037,0.005347593582887722,,-0.0134
1976-06-01,0.0364,0.0424,0.037000000000000005,0.0509,0.0821,0.0359,0.0147,0.036699999999999997,0.0426,0.0536,-0.0010191489361703592,0.0043,0.005319148936170359,,0.0406
1976-07-01,0.0148,-0.010700000000000001,-0.018500000000000003,-0.0062,-0.022000000000000002,0.0125,-0.022400000000000003,-0.0038,0.0282,-0.0005,-0.0005910052910053469,0.004699999999999999,0.005291005291005346,,-0.0106
1976-08-01,-0.0034000000000000002,-0.0146,-0.017,-0.0089,-0.0085,0.047400000000000005,0.0286,0.0217,0.0297,-0.0116,-0.0010631578947368587,0.0042,0.0052631578947368585,,-0.005699999999999999
1976-09-01,0.0159,0.0449,0.011000000000000001,0.0592,0.0291,0.016,0.0045000000000000005,0.0363,0.0408,0.0092,-0.0008356020942410095,0.0044,0.00523560209424101,,0.0206
1976-10-01,-0.016200000000000003,-0.0116,-0.032799999999999996,-0.0242,-0.045,0.0129,-0.0091,-0.0374,-0.008100000000000001,-0.0043,-0.0011083333333332598,0.0040999999999999995,0.005208333333333259,,-0.0242
1976-11-01,0.0174,-0.0070999999999999995,-0.0037,0.0083,0.016200000000000003,0.0315,0.048499999999999995,-0.09759999999999999,0.0315,0.0199,0.0005457685664940169,0.004,0.003454231433505983,,0.0036
1976-12-01,0.0521,0.0967,0.0581,0.0633,0.0387,0.0345,0.0233,0.0629,0.065,0.08380000000000001,-0.0011635111876076056,0.004,0.005163511187607606,,0.0565
1977-01-01,-0.0408,-0.04190000000000001,-0.0596,0.0029,-0.038599999999999995,0.0012,-0.0713,-0.0883,0.0084,-0.0416,-0.0015369863013699392,0.0036,0.005136986301369939,,-0.0403
1977-02-01,-0.0139,-0.0348,-0.0063,-0.0301,-0.0060999999999999995,0.0098,-0.0184,-0.0021,-0.0342,-0.0173,-0.006721465076660996,0.0034999999999999996,0.010221465076660996,,-0.0194
1977-03-01,-0.013999999999999999,-0.0335,-0.0027,-0.0207,-0.0003,-0.0104,-0.0275,-0.0179,0.0018,-0.0009,-0.0012590219224284638,0.0038,0.005059021922428464,,-0.013500000000000002
1977-04-01,0.0052,0.0316,0.0049,0.0252,-0.0345,0.0066,-0.0344,-0.052199999999999996,0.0194,0.0213,-0.0029114093959730337,0.0038,0.006711409395973034,,0.0015
1977-05-01,-0.009399999999999999,-0.0053,-0.0298,-0.0043,-0.0152,0.0143,-0.0278,-0.0189,0.0167,-0.0089,0.00036666666666658985,0.0037,0.0033333333333334103,,-0.0147
1977-06-01,0.0453,0.0429,0.034,0.060899999999999996,0.07769999999999999,0.0194,0.060899999999999996,0.09029999999999999,0.0571,0.053399999999999996,-0.000983388704318914,0.004,0.004983388704318914,,0.0472
1977-07-01,0.0118,-0.024300000000000002,-0.0362,-0.018000000000000002,-0.0016,-0.0085,-0.0022,-0.0223,0.0087,-0.0039000000000000003,-0.0007586776859502637,0.0042,0.0049586776859502635,,-0.0169
1977-08-01,0.0011,-0.0085,-0.0127,-0.0584,0.005,-0.022799999999999997,0.0463,0.0384,-0.0325,-0.0118,-0.0005342105263159294,0.0044,0.00493421052631593,,-0.0176
1977-09-01,0.0027,0.0155,-0.009300000000000001,0.0074,-0.0178,0.0348,-0.006999999999999999,-0.0089,0.020099999999999996,-0.001,0.0010266775777414711,0.0043,0.003273322422258529,,-0.0027
1977-10-01,-0.0335,-0.0446,-0.0463,-0.0355,-0.0322,-0.050499999999999996,-0.0318,-0.0175,-0.0315,-0.0441,6.035889069984021e-06,0.0049,0.004893964110930016,,-0.043899999999999995
1977-11-01,0.045899999999999996,0.0187,0.0433,0.0347,0.0528,0.0216,0.0555,0.060899999999999996,0.0429,0.0649,-0.001493506493506551,0.005,0.006493506493506551,,0.04
1977-12-01,0.0001,-0.0075,0.0074,0.0189,0.023799999999999998,0.0215,-0.0123,0.0062,-0.0033,0.0062,6.129032258060489e-05,0.0049,0.004838709677419395,,0.0027
1978-01-01,-0.053,-0.0682,-0.0603,-0.0693,-0.047400000000000005,-0.0416,-0.0684,-0.0189,-0.0454,-0.0529,-0.0015205457463886175,0.0049,0.006420545746388617,,-0.06
1978-02-01,0.0011,0.0038,-0.0263,-0.0109,-0.0347,0.0416,-0.0044,-0.0302,-0.0042,-0.0016,-0.00018468899521522503,0.0046,0.004784688995215225,,-0.0139
1978-03-01,0.0417,0.061,0.039,0.020499999999999997,-0.0060999999999999995,0.0262,0.0285,0.0417,0.0248,0.0546,-0.0010492063492063266,0.0053,0.006349206349206327,,0.0285
1978-04-01,0.0692,0.09630000000000001,0.11380000000000001,0.067,0.1329,0.029300000000000003,0.10830000000000001,0.0924,0.0018,0.09359999999999999,-0.0024864353312302346,0.0054,0.007886435331230235,,0.0787
1978-05-01,0.042300000000000004,0.0018,0.040999999999999995,0.0086,0.0167,-0.0039000000000000003,0.0126,0.051699999999999996,0.0070999999999999995,0.026000000000000002,-0.0042896713615022605,0.0051,0.009389671361502261,,0.0176
1978-06-01,-0.0026,-0.0277,-0.0147,-0.0374,-0.0036,-0.0154,-0.0197,0.011399999999999999,0.0083,-0.0034999999999999996,-0.0023519379844961375,0.0054,0.007751937984496138,,-0.0169
1978-07-01,0.035,0.0473,0.0784,0.0334,0.0858,0.0143,0.0513,0.08869999999999999,0.0282,0.0664,-0.002092307692307664,0.005600000000000001,0.007692307692307665,,0.0512
1978-08-01,0.041100000000000005,0.0297,0.0394,0.0513,0.0602,0.0353,0.057,0.0097,0.0045000000000000005,0.0653,-0.0005068702290076874,0.005600000000000001,0.006106870229007688,,0.0378
1978-09-01,-0.004,-0.0051,-0.0212,0.047599999999999996,-0.0418,0.012199999999999999,-0.0264,-0.0271,-0.0025,-0.014499999999999999,-0.002904704097116834,0.0062,0.009104704097116834,,-0.0144
1978-10-01,-0.1158,-0.1118,-0.11359999999999999,-0.1061,-0.1076,-0.045,-0.1418,-0.1284,-0.071,-0.1411,-0.002222556390977376,0.0068000000000000005,0.009022556390977376,,-0.11900000000000001
1978-11-01,0.0219,0.0068000000000000005,0.0287,0.061799999999999994,0.0508,0.0302,0.0263,0.0518,0.03,0.025099999999999997,0.0010387481371086846,0.006999999999999999,0.005961251862891315,,0.0271
1978-12-01,0.0168,-0.0062,0.0141,0.0282,0.064,0.001,-0.0066,0.0342,-0.0125,0.0129,0.0018740740740738884,0.0078000000000000005,0.005925925925926112,,0.0087
1979-01-01,0.0418,0.0506,0.06509999999999999,0.030899999999999997,0.043,0.0366,0.057300000000000004,0.014199999999999999,0.0637,0.0603,-0.0011365243004417946,0.0077,0.008836524300441795,,0.042199999999999994
1979-02-01,-0.0349,-0.036000000000000004,-0.0449,0.0060999999999999995,-0.0332,-0.006500000000000001,-0.044199999999999996,-0.0452,-0.016399999999999998,-0.0321,-0.0029189781021897463,0.0073,0.010218978102189746,,-0.0356
1979-03-01,0.0415,0.066,0.07339999999999999,0.0928,0.0761,0.0016,0.061200000000000004,0.0504,0.0232,0.0816,-0.0020156069364163313,0.008100000000000001,0.010115606936416333,,0.0567
1979-04-01,0.002,0.029300000000000003,-0.0046,0.0433,0.0033,-0.0215,0.0088,0.0043,-0.0275,0.0149,-0.0020143061516451136,0.008,0.010014306151645114,,-0.0007000000000000001
1979-05-01,-0.0178,-0.0069,-0.0229,-0.0246,-0.019799999999999998,0.0009,-0.024399999999999998,-0.0264,0.0144,-0.0028000000000000004,-0.003131444759207,0.008199999999999999,0.011331444759206999,,-0.022000000000000002
1979-06-01,0.0332,0.03,0.0349,0.09269999999999999,0.005,0.019299999999999998,0.027999999999999997,0.0483,0.049699999999999994,0.07,-0.0031044817927170457,0.008100000000000001,0.011204481792717047,,0.0384
1979-07-01,0.0203,0.0206,0.0202,0.0158,-0.0149,-0.0011,0.0126,0.0015,0.0207,0.0331,-0.003380332409972193,0.0077,0.011080332409972193,,0.0083
1979-08-01,0.0756,0.0472,0.0771,0.0793,0.0591,0.0152,0.0888,0.0858,0.020499999999999997,0.057800000000000004,-0.0018890410958905379,0.0077,0.009589041095890538,,0.0554
1979-09-01,-0.0187,0.0039000000000000003,-0.0069,0.0592,-0.0175,-0.023799999999999998,-0.0075,-0.0055000000000000005,-0.0219,-0.0066,-0.0011979647218453866,0.0083,0.009497964721845387,,-0.0083
1979-10-01,-0.0766,-0.0928,-0.0885,-0.0255,-0.0774,-0.0507,-0.0889,-0.0434,-0.0583,-0.1015,-0.002052688172043002,0.0087,0.010752688172043001,,-0.081
1979-11-01,0.0516,-0.022000000000000002,0.0472,0.0892,0.0818,0.0406,0.0383,0.08789999999999999,0.07780000000000001,0.0703,-0.0007382978723404973,0.009899999999999999,0.010638297872340496,,0.052199999999999996
1979-12-01,0.0337,0.0326,0.0446,0.024900000000000002,0.0179,-0.0152,0.030699999999999998,0.0208,-0.0101,0.0412,-0.0023421052631578763,0.0095,0.011842105263157876,,0.0178
1980-01-01,0.0311,0.0911,0.0706,0.1405,0.0735,-0.0207,0.0131,-0.0129,0.0155,0.0554,-0.006304291287386084,0.008,0.014304291287386084,,0.055
1980-02-01,-0.048600000000000004,-0.0635,-0.025,0.13,-0.0359,-0.013999999999999999,-0.048600000000000004,-0.0464,-0.0342,-0.0337,-0.003920512820512775,0.0089,0.012820512820512775,,-0.0123
1980-03-01,-0.0817,-0.08800000000000001,-0.1177,-0.1791,-0.1267,-0.026600000000000002,-0.09630000000000001,-0.0285,-0.066,-0.1233,-0.001824050632911245,0.0121,0.013924050632911245,,-0.129
1980-04-01,0.064,-0.0175,0.0321,0.06860000000000001,0.0072,0.0733,0.045,0.0429,0.1204,0.0613,0.00261248439450662,0.0126,0.00998751560549338,,0.0395
1980-05-01,0.0795,0.0437,0.0625,0.041299999999999996,0.0481,0.05,0.10679999999999999,0.0697,0.046,0.0809,-0.0017887515451173678,0.008100000000000001,0.009888751545117369,,0.0526
1980-06-01,0.029900000000000003,0.0279,0.023399999999999997,0.0584,0.030299999999999997,-0.005699999999999999,0.0242,0.0022,0.0455,0.0509,-0.0036919216646267242,0.0060999999999999995,0.009791921664626724,,0.0298
1980-07-01,0.0774,0.1175,0.10830000000000001,0.020099999999999996,0.1548,0.01,0.1082,0.0888,-0.0012,0.0684,0.00408787878787878,0.0053,0.00121212121212122,,0.06509999999999999
1980-08-01,0.0147,0.015300000000000001,0.0158,0.0366,0.0366,0.063,0.018000000000000002,0.0027,-0.011699999999999999,0.027000000000000003,-0.0008639225181598818,0.0064,0.007263922518159882,,0.0175
1980-09-01,0.002,0.009300000000000001,0.028300000000000002,0.0653,0.0199,-0.016200000000000003,0.0128,0.0362,0.0012,0.0382,-0.0009134615384616754,0.0075,0.008413461538461675,,0.0219
1980-10-01,0.0029,-0.0172,0.0042,0.0776,0.0196,-0.0321,-0.0115,-0.0124,0.0192,0.015600000000000001,-3.516090584027888e-05,0.0095,0.009535160905840279,,0.0104
1980-11-01,0.009300000000000001,0.0489,0.08410000000000001,0.243,0.0983,-0.0046,0.0258,0.0888,0.0739,0.0767,-0.001025737898465105,0.0096,0.010625737898465104,,0.096
1980-12-01,0.01,-0.0108,-0.0207,-0.1059,-0.011399999999999999,0.012199999999999999,-0.0139,0.0461,-0.0192,0.0004,0.003754205607476524,0.0131,0.009345794392523477,,-0.0446
1981-01-01,0.0203,-0.022400000000000003,-0.0196,-0.1016,-0.08070000000000001,0.0555,0.0044,-0.016200000000000003,-0.0256,-0.0336,0.0011407407407406991,0.0104,0.0092592592592593,,-0.0506
1981-02-01,0.0248,0.0645,0.0438,-0.0031,0.004699999999999999,0.0213,0.0268,0.018000000000000002,-0.0127,0.0167,0.0015256880733945516,0.010700000000000001,0.00917431192660545,,0.0060999999999999995
1981-03-01,0.0694,0.0698,0.0605,-0.020499999999999997,0.049800000000000004,0.011699999999999999,0.1284,0.0587,0.03,0.09029999999999999,0.005281818181818165,0.0121,0.006818181818181834,,0.036699999999999997
1981-04-01,0.0115,0.0187,-0.0102,-0.078,0.0017000000000000001,0.062,0.028900000000000002,0.030299999999999997,-0.0269,0.0033,0.005156659142212163,0.0108,0.0056433408577878375,,-0.0216
1981-05-01,0.0265,0.0288,-0.0040999999999999995,-0.0395,0.0426,0.0721,0.0286,0.0346,0.0184,0.027999999999999997,0.004765993265993074,0.0115,0.006734006734006925,,0.0013
1981-06-01,-0.0018,-0.043,-0.0125,0.0471,-0.0674,-0.0191,-0.0143,-0.055999999999999994,0.0346,-0.013600000000000001,0.004581382385730293,0.013500000000000002,0.008918617614269708,,-0.023399999999999997
1981-07-01,-0.0076,-0.0291,-0.0286,0.0794,-0.0379,0.0034000000000000002,-0.034,-0.039,0.027999999999999997,-0.0273,0.0013502762430939504,0.0124,0.011049723756906049,,-0.0155
1981-08-01,-0.0493,-0.0793,-0.0692,-0.0634,-0.0731,-0.0077,-0.056100000000000004,-0.0775,-0.0085,-0.0552,0.005149726775956232,0.0128,0.007650273224043769,,-0.0702
1981-09-01,-0.0217,-0.0296,-0.0717,-0.12300000000000001,-0.0391,0.028399999999999998,-0.0363,-0.0129,-0.0554,-0.0529,0.0026386117136661166,0.0124,0.009761388286333883,,-0.0719
1981-10-01,0.0741,-0.0415,0.037000000000000005,0.096,0.0521,0.0602,0.0676,0.0796,0.0489,0.07150000000000001,0.008877658431793556,0.0121,0.003222341568206444,,0.0492
1981-11-01,0.026600000000000002,0.048600000000000004,0.0467,0.06849999999999999,0.015,0.027000000000000003,0.010700000000000001,0.0394,0.059500000000000004,0.050499999999999996,0.006417344753747514,0.010700000000000001,0.004282655246252487,,0.034
1981-12-01,-0.0181,0.004699999999999999,-0.0166,-0.0641,-0.0002,-0.014499999999999999,-0.0192,-0.0074,-0.0235,-0.0379,0.005501705756929612,0.0087,0.0031982942430703876,,-0.0363
1982-01-01,-0.0092,0.0116,-0.033,-0.08470000000000001,0.027000000000000003,0.0067,0.0013,0.0144,-0.0067,-0.0318,0.004811902231668379,0.008,0.0031880977683316214,,-0.0323
1982-02-01,-0.0194,-0.020499999999999997,-0.0562,-0.11199999999999999,-0.053200000000000004,-0.056900000000000006,-0.0141,-0.0174,-0.0034000000000000002,-0.0392,0.006022033898305149,0.0092,0.0031779661016948513,,-0.058600000000000006
1982-03-01,0.024700000000000003,0.0351,-0.0177,-0.0341,-0.0356,0.020499999999999997,0.042800000000000005,-0.0256,0.0166,-0.0126,0.0098,0.0098,0.0,,-0.0182
1982-04-01,0.0668,0.0444,0.0325,0.0431,0.07440000000000001,-0.013600000000000001,0.053099999999999994,0.0739,0.0385,0.0364,0.008132101372756129,0.0113,0.0031678986272438703,,0.032400000000000005
1982-05-01,-0.0329,-0.0195,-0.0475,0.023399999999999997,-0.0545,0.002,-0.0273,-0.0305,-0.0054,-0.0559,0.0011263157894736992,0.0106,0.0094736842105263,,-0.0393
1982-06-01,0.0166,0.026699999999999998,-0.025699999999999997,-0.0626,-0.023799999999999998,-0.0245,0.0265,-0.0075,-0.022099999999999998,-0.0242,-0.0018702815432741198,0.0096,0.011470281543274119,,-0.0308
1982-07-01,-0.0045000000000000005,-0.0033,-0.0233,-0.08109999999999999,0.0151,0.012,0.0022,0.0078000000000000005,-0.0259,-0.030299999999999997,0.005345360824742287,0.0105,0.005154639175257714,,-0.032
1982-08-01,0.0916,0.1386,0.1396,0.1005,0.1286,0.1085,0.126,0.1244,0.1208,0.11359999999999999,0.005548717948717867,0.0076,0.002051282051282133,,0.11230000000000001
1982-09-01,0.051399999999999994,-0.0075,-0.0104,0.018500000000000003,0.011699999999999999,0.01,0.04769999999999999,0.013600000000000001,0.010700000000000001,0.042,0.0051,0.0051,0.0,,0.0131
1982-10-01,0.10460000000000001,0.16519999999999999,0.1306,0.055,0.1699,0.0812,0.16870000000000002,0.08220000000000001,0.0473,0.1568,0.001805834186284533,0.0059,0.004094165813715467,,0.113
1982-11-01,0.052300000000000006,0.0825,0.0579,-0.0458,0.1069,0.06,0.1119,0.051699999999999996,0.0012,0.0757,0.007319367991844988,0.0063,-0.0010193679918449883,,0.046799999999999994
1982-12-01,0.0097,0.030299999999999997,0.0073,0.0553,0.0265,-0.0123,-0.0207,0.0058,0.0434,-0.013600000000000001,0.009761224489795845,0.0067,-0.003061224489795844,,0.005600000000000001
1983-01-01,-0.0101,0.051699999999999996,0.050300000000000004,0.0364,0.08380000000000001,0.1244,0.0126,0.014199999999999999,0.036699999999999997,0.0285,0.0048529170931422665,0.0069,0.0020470829068577334,,0.0359
1983-02-01,0.037599999999999995,0.0364,0.0406,-0.0059,0.0361,-0.0037,0.0791,0.028300000000000002,0.0159,0.045599999999999995,0.005178549540347371,0.0062,0.0010214504596526286,,0.0259
1983-03-01,0.07519999999999999,-0.0115,0.021,0.0593,0.0066,0.0064,0.0851,0.0454,0.0025,0.0495,0.005279591836734793,0.0063,0.0010204081632652073,,0.0281
1983-04-01,0.062,0.10880000000000001,0.0634,0.09359999999999999,0.07490000000000001,0.051399999999999994,0.0858,0.050499999999999996,0.0478,0.0834,-3.5575942915473495e-05,0.0070999999999999995,0.007135575942915473,,0.0666
1983-05-01,-0.0095,-0.0208,0.020099999999999996,0.013300000000000001,0.027999999999999997,-0.0131,0.004699999999999999,-0.0275,0.0254,0.023700000000000002,0.0028514170040484337,0.0069,0.004048582995951566,,0.0051
1983-06-01,0.0319,0.1032,0.0158,0.0643,0.0613,0.0018,0.0611,0.0692,-0.0055000000000000005,0.0168,0.004683870967741993,0.0067,0.002016129032258007,,0.030699999999999998
1983-07-01,-0.026600000000000002,-0.039,-0.0258,-0.0227,-0.0536,-0.051699999999999996,-0.032799999999999996,-0.056799999999999996,0.0102,-0.0364,0.0033758551307849043,0.0074,0.004024144869215096,,-0.0406
1983-08-01,0.0072,-0.023700000000000002,0.006,0.0687,-0.0111,0.022000000000000002,-0.0473,-0.0101,0.0152,-0.0091,0.004593987975951956,0.0076,0.0030060120240480437,,-0.005
1983-09-01,0.0466,0.043899999999999995,0.022799999999999997,-0.046,0.0216,0.0226,0.0219,0.013000000000000001,0.0466,0.016,0.0046029970029969934,0.0076,0.0029970029970030065,,0.0092
1983-10-01,-0.0021,0.0004,-0.0229,-0.020499999999999997,-0.0695,-0.0519,-0.0177,-0.0218,0.0305,-0.0407,0.003615936254980083,0.0076,0.003984063745019917,,-0.034300000000000004
1983-11-01,0.023,0.042300000000000004,0.06480000000000001,-0.0045000000000000005,0.0233,0.0317,0.0444,-0.030299999999999997,-0.016399999999999998,0.0472,0.004023809523809534,0.006999999999999999,0.0029761904761904656,,0.0217
1983-12-01,-0.004699999999999999,0.0092,-0.0111,0.021,0.0036,-0.015300000000000001,-0.0472,-0.0363,-0.0364,-0.0087,0.004332640949554683,0.0073,0.0029673590504453173,,-0.0177
1984-01-01,-0.0070999999999999995,-0.0538,-0.0349,0.09849999999999999,-0.062,0.040999999999999995,-0.058499999999999996,-0.005699999999999999,0.0144,-0.0163,0.0006966469428008647,0.0076,0.006903353057199135,,-0.0192
1984-02-01,-0.0565,-0.060899999999999996,-0.0659,0.039599999999999996,-0.0593,-0.0368,-0.044500000000000005,-0.0203,-0.0334,-0.0493,0.002202840352595441,0.0070999999999999995,0.004897159647404559,,-0.04769999999999999
1984-03-01,0.0163,0.0037,0.0329,0.0027,0.0179,-0.043,0.0121,-0.0067,-0.0031,0.0245,0.0043760233918127825,0.0073,0.0029239766081872176,,0.006500000000000001
1984-04-01,0.005699999999999999,0.0132,-0.0013,0.0398,-0.0043,0.022000000000000002,0.0034000000000000002,0.0232,-0.005,-0.0203,0.00421273080660845,0.008100000000000001,0.0038872691933915515,,-0.0051
1984-05-01,-0.0241,-0.0579,-0.0581,-0.0512,-0.055999999999999994,-0.035699999999999996,-0.0518,-0.0646,-0.0083,-0.0688,0.005863891577928298,0.0078000000000000005,0.0019361084220717029,,-0.059800000000000006
1984-06-01,0.0632,0.021099999999999997,0.0319,-0.02,0.0179,0.12210000000000001,0.07400000000000001,0.038599999999999995,0.0044,0.0222,0.0055676328502415814,0.0075,0.0019323671497584183,,0.0181
1984-07-01,-0.015700000000000002,0.0253,-0.0147,-0.0747,-0.0245,0.0281,0.0012,-0.0377,-0.0001,-0.0187,0.004342719382835161,0.008199999999999999,0.0038572806171648377,,-0.027200000000000002
1984-08-01,0.08689999999999999,0.1,0.11900000000000001,0.1401,0.1396,0.0672,0.0986,0.10439999999999999,0.07780000000000001,0.1109,0.005418155619596491,0.0083,0.0028818443804035088,,0.1027
1984-09-01,0.0126,-0.002,-0.025699999999999997,0.0225,-0.0394,0.0292,0.0006,-0.044199999999999996,0.048600000000000004,0.0218,0.005726436781609282,0.0086,0.002873563218390718,,-0.008
1984-10-01,0.0138,0.0215,0.0059,-0.0435,-0.0055000000000000005,-0.008,-0.0069,0.0166,0.0335,0.0077,0.0061795606494747714,0.01,0.0038204393505252288,,-0.0084
1984-11-01,0.0038,-0.030299999999999997,-0.013500000000000002,-0.009899999999999999,-0.038,-0.0024,-0.0291,-0.0008,0.030600000000000002,-0.0034000000000000002,0.005397050428163657,0.0073,0.0019029495718363432,,-0.0177
1984-12-01,0.024399999999999998,0.0461,0.0216,-0.005699999999999999,0.0254,0.0512,0.0076,0.0271,0.0265,0.0377,0.004500664767331392,0.0064,0.0018993352326686086,,0.018500000000000003
1985-01-01,0.0484,0.0984,0.08470000000000001,0.0654,0.12560000000000002,0.058600000000000006,0.1313,0.08310000000000001,0.024,0.0981,0.004604265402843583,0.006500000000000001,0.0018957345971564177,,0.0797
1985-02-01,0.0507,-0.015700000000000002,0.013300000000000001,0.0388,-0.0132,0.0269,0.021,0.036000000000000004,0.0137,0.0206,0.00012355723746468317,0.0058,0.005676442762535316,,0.012199999999999999
1985-03-01,0.0464,-0.052300000000000006,-0.0276,0.014499999999999999,-0.0602,0.0548,-0.0060999999999999995,0.030699999999999998,0.0613,-0.0016,0.0014963311382878595,0.0062,0.00470366886171214,,-0.0083
1985-04-01,-0.0213,-0.0345,-0.0149,0.038,-0.0364,0.009000000000000001,0.0004,-0.0177,0.016,0.0144,0.005327340823969922,0.0072,0.0018726591760300781,,-0.0096
1985-05-01,0.07980000000000001,0.059000000000000004,0.060899999999999996,0.0062,0.028399999999999998,0.0663,0.096,0.09369999999999999,0.0538,0.063,0.004730841121495305,0.0066,0.0018691588785046953,,0.0507
1985-06-01,0.0276,0.0149,0.0151,-0.0064,-0.006999999999999999,0.040999999999999995,0.016,0.0227,0.0362,0.0286,0.0027014925373133837,0.0055000000000000005,0.002798507462686617,,0.0127
1985-07-01,-0.0262,0.0254,0.0341,-0.0059,0.0441,-0.045700000000000005,-0.039900000000000005,-0.004699999999999999,-0.04650000000000001,-0.0016,0.00433953488372098,0.0062,0.0018604651162790198,,-0.0072
1985-08-01,0.006999999999999999,-0.030299999999999997,-0.011399999999999999,0.0158,-0.0253,0.0053,-0.0060999999999999995,-0.008199999999999999,0.0192,-0.0038,0.00364298978644378,0.0055000000000000005,0.0018570102135562205,,-0.0101
1985-09-01,-0.005699999999999999,-0.030899999999999997,-0.0398,-0.013000000000000001,-0.047400000000000005,-0.0408,-0.0433,-0.0392,-0.0538,-0.049800000000000004,0.004146431881371754,0.006,0.001853568118628246,,-0.0451
